Timestamp,EPC,Antenna,RSSI,Channel,Address
1560932101754794,E2000019510802011320B0CC,4,-65,867.5,SpeedwayR-12-CB-07.local
1560932101756228,E2000019510802051320B90E,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932101788962,E2000019510802051320B90E,1,-68,867.5,SpeedwayR-12-CB-07.local
1560932101817425,E2000019510802011320B0CC,2,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932101819775,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932101849446,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932101874074,E2000019510802011320B0CC,4,-65,867.5,SpeedwayR-12-CB-07.local
1560932101875171,E2000019510802091320B910,4,-68,867.5,SpeedwayR-12-CB-07.local
1560932101876231,E2000019510802051320B90E,4,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932101911470,E2000019510802051320B90E,1,-68,867.5,SpeedwayR-12-CB-07.local
1560932101935528,E2000019510802011320B0CC,2,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932101937438,E2000019510802051320B90E,2,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932101972622,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932102006168,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932102010616,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102012509,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102043607,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102076517,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102080847,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932102111134,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932102146175,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102149783,E2000019510802011320B0CC,4,-66,867.5,SpeedwayR-12-CB-07.local
1560932102153216,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932102182442,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102214739,E2000019510802051320B90E,2,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932102217818,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932102251367,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932102286322,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102288177,E2000019510802051320B90E,4,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932102289284,E2000019510802091320B910,4,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932102319178,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102353057,E2000019510802011320B0CC,2,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932102354101,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102389218,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932102421610,E2000019510802011320B0CC,4,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932102424767,E2000019510802091320B910,4,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102426183,E2000019510802051320B90E,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102457269,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102489369,E2000019510802011320B0CC,2,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932102491465,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102525309,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932102561705,E2000019510802091320B910,4,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932102563005,E2000019510802051320B90E,4,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932102564515,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102596333,E2000019510802051320B90E,1,-67,867.5,SpeedwayR-12-CB-07.local
1560932102627055,E2000019510802051320B90E,2,-66.5,867.5,SpeedwayR-12-CB-07.local
1560932102629169,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932102666434,E2000019510802091320B910,3,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932102697050,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102699386,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932102703728,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102736037,E2000019510802051320B90E,1,-67,867.5,SpeedwayR-12-CB-07.local
1560932102766852,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932102771663,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102804363,E2000019510802091320B910,3,-70.5,867.5,SpeedwayR-12-CB-07.local
1560932102837106,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102839314,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932102841873,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932102877007,E2000019510802051320B90E,1,-67,867.5,SpeedwayR-12-CB-07.local
1560932102909110,E2000019510802051320B90E,2,-65,867.5,SpeedwayR-12-CB-07.local
1560932102911606,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932102946388,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932102979008,E2000019510802091320B910,4,-68,867.5,SpeedwayR-12-CB-07.local
1560932102981259,E2000019510802051320B90E,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932102982560,E2000019510802011320B0CC,4,-65,867.5,SpeedwayR-12-CB-07.local
1560932103015582,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932103046110,E2000019510802011320B0CC,2,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932103047210,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932103091066,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932103128324,E2000019510802051320B90E,4,-70.5,867.5,SpeedwayR-12-CB-07.local
1560932103131342,E2000019510802011320B0CC,4,-66,867.5,SpeedwayR-12-CB-07.local
1560932103132936,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932103157591,E2000019510802051320B90E,1,-66.5,867.5,SpeedwayR-12-CB-07.local
1560932103188720,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932103191568,E2000019510802011320B0CC,2,-67,867.5,SpeedwayR-12-CB-07.local
1560932103229141,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932103266588,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932103268188,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932103269782,E2000019510802011320B0CC,4,-66,867.5,SpeedwayR-12-CB-07.local
1560932103298516,E2000019510802051320B90E,1,-68,867.5,SpeedwayR-12-CB-07.local
1560932103329967,E2000019510802051320B90E,2,-65,867.5,SpeedwayR-12-CB-07.local
1560932103331834,E2000019510802011320B0CC,2,-68,867.5,SpeedwayR-12-CB-07.local
1560932103366681,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932103398547,E2000019510802051320B90E,4,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932103400384,E2000019510802011320B0CC,4,-65,867.5,SpeedwayR-12-CB-07.local
1560932103402053,E2000019510802091320B910,4,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932103436933,E2000019510802051320B90E,1,-68,867.5,SpeedwayR-12-CB-07.local
1560932103465506,E2000019510802051320B90E,2,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932103469367,E2000019510802011320B0CC,2,-70,867.5,SpeedwayR-12-CB-07.local
1560932103500019,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932103536123,E2000019510802011320B0CC,4,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932103538562,E2000019510802051320B90E,4,-70,867.5,SpeedwayR-12-CB-07.local
1560932103539644,E2000019510802091320B910,4,-68,867.5,SpeedwayR-12-CB-07.local
1560932103573562,E2000019510802051320B90E,1,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932103601431,E2000019510802051320B90E,2,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932103604514,E2000019510802011320B0CC,2,-69,867.5,SpeedwayR-12-CB-07.local
1560932103639829,E2000019510802091320B910,3,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932103671317,E2000019510802011320B0CC,4,-65,867.5,SpeedwayR-12-CB-07.local
1560932103673402,E2000019510802051320B90E,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932103674811,E2000019510802091320B910,4,-68,867.5,SpeedwayR-12-CB-07.local
1560932103706514,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932103739864,E2000019510802051320B90E,2,-65,867.5,SpeedwayR-12-CB-07.local
1560932103742526,E2000019510802011320B0CC,2,-69,867.5,SpeedwayR-12-CB-07.local
1560932103775222,E2000019510802091320B910,3,-69,867.5,SpeedwayR-12-CB-07.local
1560932103806488,E2000019510802011320B0CC,4,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932103808213,E2000019510802091320B910,4,-69,867.5,SpeedwayR-12-CB-07.local
1560932103810974,E2000019510802051320B90E,4,-70.5,867.5,SpeedwayR-12-CB-07.local
1560932103843102,E2000019510802051320B90E,1,-67,867.5,SpeedwayR-12-CB-07.local
1560932103875877,E2000019510802011320B0CC,2,-68.5,867.5,SpeedwayR-12-CB-07.local
1560932103877532,E2000019510802051320B90E,2,-65.5,867.5,SpeedwayR-12-CB-07.local
1560932103912484,E2000019510802091320B910,3,-69.5,867.5,SpeedwayR-12-CB-07.local
1560932103952236,E2000019510802051320B90E,1,-67.5,867.5,SpeedwayR-12-CB-07.local
1560932103982140,E2000019510802051320B90E,2,-64.5,867.5,SpeedwayR-12-CB-07.local
1560932103987162,E2000019510802011320B0CC,2,-69,867.5,SpeedwayR-12-CB-07.local
1560932104001817,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932104003247,E2000019510802011320B0CC,2,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932104036927,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104062133,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932104063221,E2000019510802051320B90E,4,-70,865.7,SpeedwayR-12-CB-07.local
1560932104064974,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104098452,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932104132310,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932104150303,E2000019510802011320B0CC,2,-72.5,865.7,SpeedwayR-12-CB-07.local
1560932104174356,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932104208105,E2000019510802051320B90E,4,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932104211060,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932104212386,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932104242053,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932104277909,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932104310092,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104342691,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104343874,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932104345967,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932104372672,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932104403364,E2000019510802011320B0CC,2,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932104405104,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932104440761,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104465220,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932104466800,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104468313,E2000019510802051320B90E,4,-70,865.7,SpeedwayR-12-CB-07.local
1560932104502363,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932104534487,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932104537198,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932104572592,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932104603916,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932104605244,E2000019510802051320B90E,4,-70,865.7,SpeedwayR-12-CB-07.local
1560932104607536,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932104640540,E2000019510802051320B90E,1,-68,865.7,SpeedwayR-12-CB-07.local
1560932104671098,E2000019510802011320B0CC,2,-70,865.7,SpeedwayR-12-CB-07.local
1560932104672144,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932104705174,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104731174,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932104732221,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104735593,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932104759608,E2000019510802051320B90E,1,-68,865.7,SpeedwayR-12-CB-07.local
1560932104792901,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932104794685,E2000019510802011320B0CC,2,-71,865.7,SpeedwayR-12-CB-07.local
1560932104830336,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932104860699,E2000019510802051320B90E,4,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932104862640,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932104865302,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104898988,E2000019510802051320B90E,1,-69,865.7,SpeedwayR-12-CB-07.local
1560932104931379,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932104932934,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932104966012,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932104997036,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932104998109,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932105000675,E2000019510802051320B90E,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932105031437,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105062989,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932105066055,E2000019510802011320B0CC,2,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932105100856,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932105131246,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105133821,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932105135501,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105160782,E2000019510802051320B90E,1,-69,865.7,SpeedwayR-12-CB-07.local
1560932105193989,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932105195632,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932105230024,E2000019510802091320B910,3,-70,865.7,SpeedwayR-12-CB-07.local
1560932105262794,E2000019510802051320B90E,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932105264190,E2000019510802011320B0CC,4,-64,865.7,SpeedwayR-12-CB-07.local
1560932105265516,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932105295470,E2000019510802051320B90E,1,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105330783,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932105331871,E2000019510802011320B0CC,2,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105362672,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932105388176,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932105390114,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932105391743,E2000019510802051320B90E,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932105426691,E2000019510802051320B90E,1,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105455656,E2000019510802011320B0CC,2,-71,865.7,SpeedwayR-12-CB-07.local
1560932105458888,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932105493029,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932105516102,E2000019510802051320B90E,3,-74.5,865.7,SpeedwayR-12-CB-07.local
1560932105537310,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932105539165,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105541515,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105572738,E2000019510802051320B90E,1,-68,865.7,SpeedwayR-12-CB-07.local
1560932105603378,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932105607792,E2000019510802011320B0CC,2,-71,865.7,SpeedwayR-12-CB-07.local
1560932105641233,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932105662608,E2000019510802051320B90E,3,-74,865.7,SpeedwayR-12-CB-07.local
1560932105684190,E2000019510802011320B0CC,4,-64,865.7,SpeedwayR-12-CB-07.local
1560932105686717,E2000019510802051320B90E,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932105688851,E2000019510802091320B910,4,-67,865.7,SpeedwayR-12-CB-07.local
1560932105711759,E2000019510802051320B90E,1,-67,865.7,SpeedwayR-12-CB-07.local
1560932105745927,E2000019510802011320B0CC,2,-70,865.7,SpeedwayR-12-CB-07.local
1560932105747455,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932105782947,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932105797251,E2000019510802051320B90E,3,-74,865.7,SpeedwayR-12-CB-07.local
1560932105825137,E2000019510802011320B0CC,4,-64,865.7,SpeedwayR-12-CB-07.local
1560932105826632,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105828714,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105860411,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105895467,E2000019510802011320B0CC,2,-69,865.7,SpeedwayR-12-CB-07.local
1560932105896527,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932105929172,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932105950100,E2000019510802051320B90E,3,-74,865.7,SpeedwayR-12-CB-07.local
1560932105974251,E2000019510802011320B0CC,4,-63.5,865.7,SpeedwayR-12-CB-07.local
1560932105976172,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932105978897,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106009691,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932106042617,E2000019510802011320B0CC,2,-71,865.7,SpeedwayR-12-CB-07.local
1560932106043890,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932106078846,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932106112787,E2000019510802091320B910,4,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932106114703,E2000019510802051320B90E,4,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932106116654,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932106152849,E2000019510802051320B90E,1,-67,865.7,SpeedwayR-12-CB-07.local
1560932106184629,E2000019510802011320B0CC,2,-70,865.7,SpeedwayR-12-CB-07.local
1560932106186485,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932106219566,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932106251013,E2000019510802051320B90E,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932106255033,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932106256447,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106281828,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932106310896,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932106312170,E2000019510802011320B0CC,2,-70,865.7,SpeedwayR-12-CB-07.local
1560932106349387,E2000019510802091320B910,3,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932106380441,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932106382760,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106384660,E2000019510802051320B90E,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932106415803,E2000019510802051320B90E,1,-68,865.7,SpeedwayR-12-CB-07.local
1560932106448745,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932106450600,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932106483119,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932106509277,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106511969,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932106513009,E2000019510802091320B910,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932106537778,E2000019510802051320B90E,1,-67,865.7,SpeedwayR-12-CB-07.local
1560932106567854,E2000019510802011320B0CC,2,-71,865.7,SpeedwayR-12-CB-07.local
1560932106572083,E2000019510802051320B90E,2,-66,865.7,SpeedwayR-12-CB-07.local
1560932106604198,E2000019510802091320B910,3,-68,865.7,SpeedwayR-12-CB-07.local
1560932106613902,E2000019510802051320B90E,3,-74,865.7,SpeedwayR-12-CB-07.local
1560932106636243,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932106637685,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106639792,E2000019510802091320B910,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106672898,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932106703159,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932106706310,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932106739427,E2000019510802091320B910,3,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106770520,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932106772603,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106774487,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932106805055,E2000019510802051320B90E,1,-68,865.7,SpeedwayR-12-CB-07.local
1560932106838214,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932106842176,E2000019510802011320B0CC,2,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932106875224,E2000019510802091320B910,3,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932106906864,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932106909213,E2000019510802091320B910,4,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932106911666,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932106942854,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932106972553,E2000019510802011320B0CC,2,-70.5,865.7,SpeedwayR-12-CB-07.local
1560932106974063,E2000019510802051320B90E,2,-65,865.7,SpeedwayR-12-CB-07.local
1560932107010865,E2000019510802091320B910,3,-69,865.7,SpeedwayR-12-CB-07.local
1560932107035150,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932107037740,E2000019510802091320B910,4,-69,865.7,SpeedwayR-12-CB-07.local
1560932107039409,E2000019510802011320B0CC,4,-64.5,865.7,SpeedwayR-12-CB-07.local
1560932107067535,E2000019510802051320B90E,1,-67.5,865.7,SpeedwayR-12-CB-07.local
1560932107097420,E2000019510802051320B90E,2,-66.5,865.7,SpeedwayR-12-CB-07.local
1560932107099539,E2000019510802011320B0CC,2,-69,865.7,SpeedwayR-12-CB-07.local
1560932107130433,E2000019510802091320B910,3,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932107165842,E2000019510802091320B910,4,-68,865.7,SpeedwayR-12-CB-07.local
1560932107167685,E2000019510802051320B90E,4,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932107168887,E2000019510802011320B0CC,4,-65,865.7,SpeedwayR-12-CB-07.local
1560932107199633,E2000019510802051320B90E,1,-66.5,865.7,SpeedwayR-12-CB-07.local
1560932107232586,E2000019510802051320B90E,2,-65.5,865.7,SpeedwayR-12-CB-07.local
1560932107235762,E2000019510802011320B0CC,2,-68.5,865.7,SpeedwayR-12-CB-07.local
1560932107270651,E2000019510802091320B910,3,-69.5,865.7,SpeedwayR-12-CB-07.local
1560932107291963,E2000019510802051320B90E,3,-74,865.7,SpeedwayR-12-CB-07.local
